Date;Time;Importance;Event;Actual;Forecast;Previous
2015/07/15;06:00;bull1;"MBA 30-Year Mortgage Rate";4.23%;;4.23%
2015/07/15;06:00;bull1;"MBA Mortgage Applications (WoW)";-1.9%;;4.6%
2015/07/15;06:00;bull1;"MBA Purchase Index";196.4;;212.4
2015/07/15;06:00;bull1;"Mortgage Market Index";376.1;;383.5
2015/07/15;06:00;bull1;"Mortgage Refinance Index";1,392.4;;1,342.9
2015/07/15;07:30;bull1;"Core PPI (YoY) (Jun)";0.8%;0.7%;0.6%
2015/07/15;07:30;bull2;"Core PPI (MoM) (Jun)";0.3%;0.1%;0.1%
2015/07/15;07:30;bull2;"NY Empire State Manufacturing Index (Jul)";3.86;3.00;-1.98
2015/07/15;07:30;bull3;"PPI (MoM) (Jun)";0.4%;0.2%;0.5%
2015/07/15;07:30;bull1;"PPI (YoY) (Jun)";-0.7%;-0.9%;-1.1%
2015/07/15;08:15;bull2;"Industrial Production (MoM) (Jun)";0.3%;0.2%;-0.2%
2015/07/15;08:15;bull1;"Manufacturing Production (MoM) (Jun)";0.0%;0.1%;-0.2%
2015/07/15;09:00;bull3;"Fed Chair Yellen Testifies";;;
2015/07/15;09:30;bull3;"Crude Oil Inventories";-4.346M;-1.158M;0.384M
2015/07/15;09:30;bull1;"EIA Weekly Distillates Stocks";3.819M;1.936M;1.641M
2015/07/15;09:30;bull1;"Gasoline Inventories";0.058M;0.679M;1.215M
2015/07/15;10:00;bull3;"Fed Monetary Policy Report";;;
2015/07/15;11:25;bull2;"FOMC Member Mester Speaks";;;
2015/07/15;13:00;bull2;"Beige Book";;;
2015/07/15;14:00;bull2;"FOMC Member Williams Speaks";;;
2015/07/16;08:45;bull1;"Bloomberg Consumer Confidence";43.2;;43.5
2015/07/16;09:00;bull3;"Philadelphia Fed Manufacturing Index (Jul)";5.7;12.0;15.2
2015/07/16;09:00;bull1;"Philly Fed Business Conditions (Jul)";41.5;;39.7
2015/07/16;09:00;bull1;"Philly Fed CAPEX Index (Jul)";7.70;;8.10
2015/07/16;09:00;bull2;"Philly Fed Employment (Jul)";-0.4;;3.8
2015/07/16;09:00;bull1;"Philly Fed New Orders (Jul)";7.1;;15.2
2015/07/16;09:00;bull1;"Philly Fed Prices Paid (Jul)";20.20;;17.20
2015/07/16;09:30;bull1;"Natural Gas Storage";99B;95B;91B
2015/07/16;13:30;bull3;"Fed Chair Yellen Testifies";;;
2015/07/16;15:00;bull1;"US Foreign Buying, T-bonds (May)";53.40B;;6.40B
2015/07/17;07:30;bull3;"Building Permits (Jun)";1.343M;1.150M;1.250M
2015/07/17;07:30;bull2;"Building Permits (MoM) (Jun)";7.4%;-11.8%;11.8%
2015/07/17;07:30;bull3;"Core CPI (MoM) (Jun)";0.2%;0.2%;0.1%
2015/07/17;07:30;bull2;"Core CPI (YoY) (Jun)";1.8%;1.8%;1.7%
2015/07/17;07:30;bull1;"Core CPI Index (Jun)";242.19;;241.76
2015/07/17;07:30;bull2;"CPI (MoM) (Jun)";0.3%;0.3%;0.4%
2015/07/17;07:30;bull1;"CPI (YoY) (Jun)";0.1%;0.1%;0.0%
2015/07/17;07:30;bull1;"CPI Index, n.s.a. (Jun)";238.64;238.67;237.81
2015/07/17;09:00;bull2;"FOMC Member Stanley Fischer Speaks";;;
2015/07/17;09:00;bull1;"Michigan 5-Year Inflation Expectations (Jul)";2.70%;;2.60%
2015/07/17;09:00;bull2;"Michigan Consumer Expectations (Jul)";85.2;87.0;87.8
2015/07/17;09:00;bull2;"Michigan Consumer Sentiment (Jul)";93.3;96.1;96.1
2015/07/17;09:00;bull1;"Michigan Current Conditions (Jul)";106.0;97.2;108.9
2015/07/17;09:00;bull1;"Michigan Inflation Expectations (Jul)";2.8%;;2.7%
2015/07/17;10:30;bull1;"Cleveland CPI (MoM) (Jun)";0.3%;;0.2%
2015/07/17;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";638;;645
2015/07/17;14:30;bull1;"CFTC Copper speculative net positions";-20.8K;;-25.4K
2015/07/17;14:30;bull2;"CFTC Gold speculative net positions";47.8K;;50.4K
2015/07/17;14:30;bull2;"CFTC S&P 500 speculative net positions";-135.1K;;-180.5K
2015/07/17;14:30;bull1;"CFTC Silver speculative net positions";9.6K;;6.8K
2015/07/17;15:30;bull2;"CFTC Crude Oil speculative net positions";264.4k;;296.2k
2015/07/20;00:30;bull2;"Investing.com Gold Index";57.0%;;55.7%
2015/07/20;00:30;bull2;"Investing.com S&P 500 Index";26.0%;;31.1%
2015/07/20;10:30;bull1;"3-Month Bill Auction";0.030%;;0.015%
2015/07/20;10:30;bull1;"6-Month Bill Auction";0.135%;;0.100%
2015/07/20;13:30;bull2;"Treasury Secretary Lew Speaks";;;
2015/07/21;07:55;bull1;"Redbook (YoY)";1.2%;;1.4%
2015/07/21;07:55;bull1;"Redbook (MoM)";0.2%;;0.3%
2015/07/21;10:30;bull1;"4-Week Bill Auction";0.035%;;0.020%
2015/07/21;10:30;bull1;"52-Week Bill Auction";0.330%;;0.290%
2015/07/21;15:35;bull2;"API Weekly Crude Oil Stock";2.300M;-1.900M;-7.300M
2015/07/22;06:00;bull1;"MBA 30-Year Mortgage Rate";4.23%;;4.23%
2015/07/22;06:00;bull1;"MBA Mortgage Applications (WoW)";0.1%;;-1.9%
2015/07/22;06:00;bull1;"MBA Purchase Index";198.3;;196.4
2015/07/22;06:00;bull1;"Mortgage Market Index";376.6;;376.1
2015/07/22;06:00;bull1;"Mortgage Refinance Index";1,384.8;;1,392.4
2015/07/22;08:00;bull1;"House Price Index (YoY) (May)";5.7%;;5.3%
2015/07/22;09:30;bull3;"Crude Oil Inventories";2.468M;-2.258M;-4.346M
2015/07/22;09:30;bull1;"EIA Weekly Distillates Stocks";0.235M;1.772M;3.819M
2015/07/22;09:30;bull1;"Gasoline Inventories";-1.725M;0.925M;0.058M
2015/07/23;07:30;bull2;"Initial Jobless Claims";255K;280K;281K
2015/07/23;07:30;bull1;"Jobless Claims 4-Week Avg.";278.50K;;282.50K
2015/07/23;08:45;bull1;"Bloomberg Consumer Confidence";42.4;;43.2
2015/07/23;09:30;bull1;"Natural Gas Storage";61B;70B;99B
2015/07/23;10:00;bull1;"KC Fed Composite Index (Jul)";-7;-5;-9
2015/07/23;10:00;bull1;"KC Fed Manufacturing Index (Jul)";-5;;-21
2015/07/23;12:00;bull1;"10-Year TIPS Auction";0.491%;;0.358%
2015/07/24;08:45;bull2;"Manufacturing PMI (Jul)";53.8;53.6;53.6
2015/07/24;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";659;;638
2015/07/24;14:30;bull1;"CFTC Copper speculative net positions";-22.2K;;-20.8K
2015/07/24;14:30;bull2;"CFTC Gold speculative net positions";28.3K;;47.8K
2015/07/24;14:30;bull2;"CFTC S&P 500 speculative net positions";-90.5K;;-135.1K
2015/07/24;14:30;bull1;"CFTC Silver speculative net positions";4.2K;;9.6K
2015/07/24;15:30;bull2;"CFTC Crude Oil speculative net positions";253.7k;;264.4k
2015/07/27;00:30;bull2;"Investing.com Gold Index";48.7%;;57.0%
2015/07/27;00:30;bull2;"Investing.com S&P 500 Index";31.8%;;26.0%
2015/07/27;07:30;bull1;"Goods Orders Non Defense Ex Air (MoM) (Jun)";0.9%;0.4%;-0.4%
2015/07/27;09:30;bull1;"Dallas Fed Mfg Business Index (Jul)";-4.6;-3.5;-7.0
2015/07/27;10:30;bull1;"3-Month Bill Auction";0.050%;;0.030%
2015/07/27;10:30;bull1;"6-Month Bill Auction";0.145%;;0.135%
2015/07/28;07:55;bull1;"Redbook (YoY)";1.0%;;1.2%
2015/07/28;07:55;bull1;"Redbook (MoM)";0.1%;;0.2%
2015/07/28;08:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (May)";-0.2%;0.3%;0.3%
2015/07/28;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY) (May)";4.9%;5.6%;4.9%
2015/07/28;08:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (May)";1.1%;1.3%;1.1%
2015/07/28;08:45;bull2;"Services PMI (Jul)";55.2;55.0;54.8
2015/07/28;09:00;bull1;"Richmond Manufacturing Index (Jul)";13;6;6
2015/07/28;09:00;bull1;"Richmond Manufacturing Shipments (Jul)";16;;0
2015/07/28;09:00;bull1;"Richmond Services Index (Jul)";32;;19
2015/07/28;09:30;bull1;"Dallas Fed Services Revenues (Jul)";19.1;;13.2
2015/07/28;09:30;bull1;"Texas Services Sector Outlook (Jul)";7.9;;4.1
2015/07/28;10:30;bull1;"4-Week Bill Auction";0.050%;;0.035%
2015/07/28;12:00;bull1;"2-Year Note Auction";0.690%;;0.692%
2015/07/28;15:30;bull2;"API Weekly Crude Oil Stock";-1.900M;-0.700M;2.300M
2015/07/28;15:30;bull1;"API Weekly Distillates Stocks";4.300M;;4.200M
2015/07/29;06:00;bull1;"MBA 30-Year Mortgage Rate";4.17%;;4.23%
2015/07/29;06:00;bull1;"MBA Mortgage Applications (WoW)";0.8%;;0.1%
2015/07/29;06:00;bull1;"MBA Purchase Index";198.1;;198.3
2015/07/29;06:00;bull1;"Mortgage Market Index";379.5;;376.6
2015/07/29;06:00;bull1;"Mortgage Refinance Index";1,406.3;;1,384.8
2015/07/29;09:30;bull3;"Crude Oil Inventories";-4.203M;-0.184M;2.468M
2015/07/29;09:30;bull1;"EIA Weekly Distillates Stocks";2.588M;1.502M;0.235M
2015/07/29;09:30;bull1;"Gasoline Inventories";-0.363M;0.512M;-1.725M
2015/07/29;12:00;bull1;"5-Year Note Auction";1.625%;;1.710%
2015/07/29;13:00;bull3;"FOMC Statement";;;
2015/07/29;13:00;bull3;"Fed Interest Rate Decision";0.25%;0.25%;0.25%
2015/07/30;07:30;bull2;"Initial Jobless Claims";267K;270K;255K
2015/07/30;07:30;bull1;"Jobless Claims 4-Week Avg.";274.75K;;278.50K
2015/07/30;07:35;bull2;"Goods Trade Balance (Jun)";-62.30B;;-60.42B
2015/07/30;08:45;bull1;"Bloomberg Consumer Confidence";40.5;;42.4
2015/07/30;09:30;bull1;"Natural Gas Storage";52B;54B;61B
2015/07/30;12:00;bull1;"7-Year Note Auction";2.021%;;2.120%
2015/07/31;07:30;bull1;"Employment Benefits (QoQ) (Q2)";0.10%;;0.60%
2015/07/31;07:30;bull2;"Employment Cost Index (QoQ) (Q2)";0.2%;0.6%;0.7%
2015/07/31;07:30;bull1;"Employment Wages (QoQ) (Q2)";0.20%;;0.70%
2015/07/31;08:45;bull2;"Chicago PMI (Jul)";54.7;50.5;49.4
2015/07/31;09:00;bull1;"Michigan 5-Year Inflation Expectations (Jul)";2.80%;;2.70%
2015/07/31;09:00;bull2;"Michigan Consumer Expectations (Jul)";84.1;86.0;85.2
2015/07/31;09:00;bull2;"Michigan Consumer Sentiment (Jul)";93.1;94.0;93.3
2015/07/31;09:00;bull1;"Michigan Current Conditions (Jul)";107.2;106.3;106.0
2015/07/31;09:00;bull1;"Michigan Inflation Expectations (Jul)";2.8%;;2.8%
2015/07/31;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";664;;659
2015/07/31;14:30;bull1;"CFTC Copper speculative net positions";-24.5K;;-22.2K
2015/07/31;14:30;bull2;"CFTC Gold speculative net positions";24.5K;;28.3K
2015/07/31;14:30;bull2;"CFTC S&P 500 speculative net positions";-93.1K;;-90.5K
2015/07/31;14:30;bull1;"CFTC Silver speculative net positions";6.3K;;4.2K
2015/07/31;15:30;bull2;"CFTC Crude Oil speculative net positions";243.4k;;253.7k
2015/08/03;00:30;bull2;"Investing.com Gold Index";52.6%;;48.7%
2015/08/03;00:30;bull2;"Investing.com S&P 500 Index";35.7%;;31.8%
2015/08/03;07:30;bull2;"Core PCE Price Index (MoM) (Jun)";0.1%;0.1%;0.1%
2015/08/03;08:25;bull2;"ISM Manufacturing Employment (Jul)";52.7;54.7;55.5
2015/08/03;08:25;bull1;"ISM Manufacturing New Orders Index (Jul)";56.5;;56.0
2015/08/03;08:25;bull3;"ISM Manufacturing PMI (Jul)";52.7;53.5;53.5
2015/08/03;08:25;bull1;"ISM Manufacturing Prices (Jul)";44.0;49.0;49.5
2015/08/03;08:45;bull2;"Manufacturing PMI (Jul)";53.8;53.8;53.8
2015/08/03;09:50;bull3;"FOMC Member Powell Speaks";;;
2015/08/03;10:30;bull1;"3-Month Bill Auction";0.075%;;0.050%
2015/08/03;10:30;bull1;"6-Month Bill Auction";0.165%;;0.145%
2015/08/03;12:30;bull1;"All Truck Sales (Jul)";9.75M;;9.37M
2015/08/03;12:30;bull1;"Domestic Truck Sales (Jul)";8.39M;7.90M;8.01M
2015/08/04;07:55;bull1;"Redbook (MoM)";0.2%;;0.1%
2015/08/04;07:55;bull1;"Redbook (YoY)";1.7%;;1.0%
2015/08/04;08:45;bull1;"ISM-New York Index (Jul)";699.7;;690.2
2015/08/04;09:00;bull1;"IBD/TIPP Economic Optimism";46.9;48.0;48.1
2015/08/04;10:30;bull1;"4-Week Bill Auction";0.050%;;0.050%
2015/08/04;15:35;bull2;"API Weekly Crude Oil Stock";-2.400M;-1.600M;-1.900M
2015/08/04;15:35;bull1;"API Weekly Distillates Stocks";1.700M;;4.300M
2015/08/04;15:35;bull1;"API Weekly Gasoline Stock";-1.000M;;-2.041M
2015/08/05;06:00;bull1;"MBA 30-Year Mortgage Rate";4.13%;;4.17%
2015/08/05;06:00;bull1;"MBA Mortgage Applications (WoW)";4.7%;;0.8%
2015/08/05;06:00;bull1;"MBA Purchase Index";204.6;;198.1
2015/08/05;06:00;bull1;"Mortgage Market Index";397.2;;379.5
2015/08/05;06:00;bull1;"Mortgage Refinance Index";1,488.8;;1,406.3
2015/08/05;08:45;bull2;"Markit Composite PMI (Jul)";55.7;55.2;55.2
2015/08/05;08:45;bull2;"Services PMI (Jul)";55.7;55.2;55.2
2015/08/05;09:00;bull1;"ISM Non-Manufacturing Business Activity (Jul)";64.9;61.0;61.5
2015/08/05;09:00;bull2;"ISM Non-Manufacturing Employment (Jul)";59.6;;52.7
2015/08/05;09:00;bull1;"ISM Non-Manufacturing New Orders (Jul)";63.8;;58.3
2015/08/05;09:00;bull3;"ISM Non-Manufacturing PMI (Jul)";60.3;56.2;56.0
2015/08/05;09:00;bull1;"ISM Non-Manufacturing Prices (Jul)";53.7;;53.0
2015/08/05;09:30;bull3;"Crude Oil Inventories";-4.407M;-1.494M;-4.203M
2015/08/05;09:30;bull1;"EIA Weekly Distillates Stocks";0.709M;1.533M;2.588M
2015/08/05;09:30;bull1;"Gasoline Inventories";0.811M;-0.488M;-0.363M
2015/08/06;06:30;bull1;"Challenger Job Cuts (YoY)";125.4%;;42.7%
2015/08/06;06:30;bull1;"Challenger Job Cuts (Jul)";105.7K;;44.8K
2015/08/06;07:30;bull2;"Initial Jobless Claims";270K;273K;267K
2015/08/06;07:30;bull1;"Jobless Claims 4-Week Avg.";268.25K;;274.75K
2015/08/06;08:45;bull1;"Bloomberg Consumer Confidence";40.3;;40.5
2015/08/06;09:30;bull1;"Natural Gas Storage";32B;42B;52B
2015/08/07;07:30;bull2;"Average Hourly Earnings (MoM) (Jul)";0.2%;0.2%;0.0%
2015/08/07;07:30;bull1;"Average Weekly Hours (Jul)";34.6;34.5;34.5
2015/08/07;07:30;bull1;"Government Payrolls (Jul)";5.0K;;4.0K
2015/08/07;07:30;bull2;"Participation Rate (Jul)";62.6%;;62.6%
2015/08/07;07:30;bull1;"U6 Unemployment Rate (Jul)";10.40%;;10.50%
2015/08/07;07:30;bull3;"Unemployment Rate (Jul)";5.3%;5.3%;5.3%
2015/08/07;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";670;;664
2015/08/07;14:30;bull1;"CFTC Copper speculative net positions";-32.3K;;-24.5K
2015/08/07;14:30;bull2;"CFTC Gold speculative net positions";29.9K;;24.5K
2015/08/07;14:30;bull2;"CFTC S&P 500 speculative net positions";-116.6K;;-93.1K
2015/08/07;14:30;bull1;"CFTC Silver speculative net positions";8.4K;;6.3K
2015/08/07;15:30;bull2;"CFTC Crude Oil speculative net positions";247.1k;;243.4k
2015/08/10;00:30;bull2;"Investing.com Gold Index";51.3%;;52.6%
2015/08/10;00:30;bull2;"Investing.com S&P 500 Index";32.7%;;35.7%
2015/08/10;06:15;bull2;"FOMC Member Stanley Fischer Speaks";;;
2015/08/10;08:00;bull2;"FOMC Member Lockhart Speaks";;;
2015/08/10;10:30;bull1;"3-Month Bill Auction";0.125%;;0.075%
2015/08/10;10:30;bull1;"6-Month Bill Auction";0.245%;;0.165%
2015/08/10;11:25;bull2;"FOMC Member Lockhart Speaks";;;
2015/08/11;05:00;bull1;"NFIB Small Business Optimism (Jul)";95.4;95.4;94.1
2015/08/11;07:55;bull1;"Redbook (MoM)";0.5%;;0.2%
2015/08/11;07:55;bull1;"Redbook (YoY)";1.9%;;1.7%
2015/08/11;10:30;bull1;"4-Week Bill Auction";0.050%;;0.050%
2015/08/11;12:00;bull1;"3-Year Note Auction";1.013%;;0.932%
2015/08/11;15:30;bull2;"API Weekly Crude Oil Stock";-0.847M;-1.800M;-2.400M
2015/08/12;06:00;bull1;"MBA 30-Year Mortgage Rate";4.13%;;4.13%
2015/08/12;06:00;bull1;"MBA Mortgage Applications (WoW)";0.1%;;4.7%
2015/08/12;06:00;bull1;"MBA Purchase Index";197.4;;204.6
2015/08/12;06:00;bull1;"Mortgage Market Index";397.5;;397.2
2015/08/12;06:00;bull1;"Mortgage Refinance Index";1,534.8;;1,488.8
2015/08/12;07:30;bull2;"FOMC Member Dudley Speaks";;;
2015/08/12;09:30;bull3;"Crude Oil Inventories";-1.682M;-1.817M;-4.407M
2015/08/12;09:30;bull1;"EIA Weekly Distillates Stocks";2.994M;1.250M;0.709M
2015/08/12;09:30;bull1;"Gasoline Inventories";-1.251M;-0.647M;0.811M
2015/08/12;12:00;bull2;"10-Year Note Auction";2.115%;;2.225%
2015/08/12;13:00;bull2;"Federal Budget Balance (Jul)";-149.2B;-132.0B;51.8B
2015/08/13;07:30;bull2;"Import Price Index (MoM) (Jul)";-0.9%;-1.1%;-0.1%
2015/08/13;08:45;bull1;"Bloomberg Consumer Confidence";40.7;;40.3
2015/08/13;09:00;bull2;"Business Inventories (MoM) (Jun)";0.8%;0.3%;0.3%
2015/08/13;09:00;bull1;"MBA Delinquency Rates (QoQ)";5.30%;;5.54%
2015/08/13;09:30;bull1;"Natural Gas Storage";65B;55B;32B
2015/08/13;12:00;bull1;"30-Year Bond Auction";2.880%;;3.084%
2015/08/14;07:30;bull2;"Core PPI (MoM) (Jul)";0.3%;0.1%;0.3%
2015/08/14;07:30;bull1;"Core PPI (YoY) (Jul)";0.6%;0.5%;0.8%
2015/08/14;07:30;bull3;"PPI (MoM) (Jul)";0.2%;0.1%;0.4%
2015/08/14;07:30;bull1;"PPI (YoY) (Jul)";-0.8%;-0.9%;-0.7%
2015/08/14;09:00;bull1;"Michigan 5-Year Inflation Expectations (Aug)";2.70%;;2.80%
2015/08/14;09:00;bull2;"Michigan Consumer Expectations (Aug)";83.8;84.0;84.1
2015/08/14;09:00;bull2;"Michigan Consumer Sentiment (Aug)";92.9;93.5;93.1
2015/08/14;09:00;bull1;"Michigan Current Conditions (Aug)";107.1;107.0;107.2
2015/08/14;09:00;bull1;"Michigan Inflation Expectations (Aug)";2.8%;;2.8%
2015/08/14;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";672;;670
2015/08/14;14:30;bull1;"CFTC Copper speculative net positions";-33.8K;;-32.3K
2015/08/14;14:30;bull2;"CFTC Gold speculative net positions";32.4K;;29.9K
2015/08/14;14:30;bull2;"CFTC S&P 500 speculative net positions";-162.4K;;-116.6K
2015/08/14;14:30;bull1;"CFTC Silver speculative net positions";16.8K;;8.4K
2015/08/14;15:30;bull2;"CFTC Crude Oil speculative net positions";225.8k;;247.1k
2015/08/17;00:30;bull2;"Investing.com Gold Index";50.6%;;51.3%
2015/08/17;00:30;bull2;"Investing.com S&P 500 Index";25.9%;;32.7%
2015/08/17;07:30;bull2;"NY Empire State Manufacturing Index (Aug)";-14.92;5.00;3.86
2015/08/17;09:00;bull1;"NAHB Housing Market Index (Aug)";61;61;60
2015/08/17;10:30;bull1;"3-Month Bill Auction";0.105%;;0.125%
2015/08/17;10:30;bull1;"6-Month Bill Auction";0.245%;;0.245%
2015/08/17;15:00;bull1;"US Foreign Buying, T-bonds (Jun)";69.80B;;53.40B
2015/08/17;15:00;bull2;"TIC Net Long-Term Transactions (Jun)";103.1B;23.0B;93.0B
2015/08/17;15:00;bull1;"TIC Net Long-Term Transactions including Swaps (Jun)";86.70B;;76.50B
2015/08/18;07:30;bull2;"Building Permits (MoM) (Jul)";-16.3%;-8.0%;7.0%
2015/08/18;07:30;bull3;"Building Permits (Jul)";1.119M;1.232M;1.337M
2015/08/18;07:55;bull1;"Redbook (YoY)";1.6%;;1.9%
2015/08/18;07:55;bull1;"Redbook (MoM)";0.3%;;0.5%
2015/08/18;10:30;bull1;"4-Week Bill Auction";0.040%;;0.050%
2015/08/18;10:30;bull1;"52-Week Bill Auction";0.410%;;0.330%
2015/08/18;15:30;bull2;"API Weekly Crude Oil Stock";-2.300M;-2.000M;-0.847M
2015/08/19;06:00;bull1;"MBA 30-Year Mortgage Rate";4.11%;;4.13%
2015/08/19;06:00;bull1;"MBA Mortgage Applications (WoW)";3.6%;;0.1%
2015/08/19;06:00;bull1;"MBA Purchase Index";195.3;;197.4
2015/08/19;06:00;bull1;"Mortgage Market Index";411.7;;397.5
2015/08/19;06:00;bull1;"Mortgage Refinance Index";1,646.0;;1,534.8
2015/08/19;07:30;bull2;"Core CPI (YoY) (Jul)";1.8%;1.8%;1.8%
2015/08/19;07:30;bull3;"Core CPI (MoM) (Jul)";0.1%;0.2%;0.2%
2015/08/19;07:30;bull1;"Core CPI Index (Jul)";242.51;242.55;242.19
2015/08/19;07:30;bull2;"CPI (MoM) (Jul)";0.1%;0.2%;0.3%
2015/08/19;07:30;bull1;"CPI (YoY) (Jul)";0.2%;0.2%;0.1%
2015/08/19;07:30;bull1;"CPI Index, n.s.a. (Jul)";238.65;238.70;238.64
2015/08/19;09:30;bull3;"Crude Oil Inventories";2.620M;-0.777M;-1.682M
2015/08/19;09:30;bull1;"EIA Weekly Distillates Stocks";0.594M;1.326M;2.994M
2015/08/19;09:30;bull1;"Gasoline Inventories";-2.708M;-1.614M;-1.251M
2015/08/19;10:30;bull1;"Cleveland CPI (MoM) (Jul)";0.2%;;0.3%
2015/08/19;13:00;bull3;"FOMC Meeting Minutes";;;
2015/08/19;19:20;bull2;"FOMC Member Kocherlakota Speaks";;;
2015/08/20;01:45;bull2;"FOMC Member Williams Speaks";;;
2015/08/20;08:45;bull1;"Bloomberg Consumer Confidence";41.1;;40.7
2015/08/20;09:00;bull3;"Philadelphia Fed Manufacturing Index (Aug)";8.3;7.0;5.7
2015/08/20;09:00;bull1;"Philly Fed Business Conditions (Aug)";43.1;;41.5
2015/08/20;09:00;bull1;"Philly Fed CAPEX Index (Aug)";18.40;;7.70
2015/08/20;09:00;bull2;"Philly Fed Employment (Aug)";5.3;;-0.4
2015/08/20;09:00;bull1;"Philly Fed New Orders (Aug)";5.8;;7.1
2015/08/20;09:00;bull1;"Philly Fed Prices Paid (Aug)";6.20;;20.20
2015/08/20;09:30;bull1;"Natural Gas Storage";53B;58B;65B
2015/08/20;12:00;bull1;"5-Year TIPS Auction";0.305%;;-0.335%
2015/08/21;08:45;bull2;"Manufacturing PMI (Aug)";52.9;54.0;53.8
2015/08/21;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";674;;672
2015/08/21;14:30;bull1;"CFTC Copper speculative net positions";-29.0K;;-33.8K
2015/08/21;14:30;bull2;"CFTC Gold speculative net positions";41.7K;;32.4K
2015/08/21;14:30;bull2;"CFTC S&P 500 speculative net positions";-146.6K;;-162.4K
2015/08/21;14:30;bull1;"CFTC Silver speculative net positions";14.0K;;16.8K
2015/08/21;15:30;bull2;"CFTC Crude Oil speculative net positions";210.6k;;225.8k
2015/08/24;00:30;bull2;"Investing.com Gold Index";49.6%;;50.6%
2015/08/24;00:30;bull2;"Investing.com S&P 500 Index";44.0%;;25.9%
2015/08/24;10:30;bull1;"3-Month Bill Auction";0.050%;;0.105%
2015/08/24;10:30;bull1;"6-Month Bill Auction";0.200%;;0.245%
2015/08/24;14:55;bull2;"FOMC Member Lockhart Speaks";;;
2015/08/25;07:55;bull1;"Redbook (YoY)";1.7%;;1.6%
2015/08/25;07:55;bull1;"Redbook (MoM)";0.3%;;0.3%
2015/08/25;08:00;bull1;"House Price Index (YoY) (Jun)";5.6%;;5.7%
2015/08/25;08:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jun)";1.0%;;1.1%
2015/08/25;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jun)";5.0%;5.1%;4.9%
2015/08/25;08:45;bull2;"Markit Composite PMI (Aug)";55.0;55.2;55.7
2015/08/25;08:45;bull2;"Services PMI (Aug)";55.2;56.0;55.7
2015/08/25;09:00;bull1;"Richmond Manufacturing Index (Aug)";0;9;13
2015/08/25;09:00;bull1;"Richmond Manufacturing Shipments (Aug)";-4;;16
2015/08/25;09:00;bull1;"Richmond Services Index (Aug)";30;;32
2015/08/25;10:30;bull1;"4-Week Bill Auction";0.045%;;0.040%
2015/08/25;12:00;bull1;"2-Year Note Auction";0.663%;;0.690%
2015/08/25;15:35;bull2;"API Weekly Crude Oil Stock";-7.300M;1.900M;-2.300M
2015/08/26;06:00;bull1;"MBA 30-Year Mortgage Rate";4.08%;;4.11%
2015/08/26;06:00;bull1;"MBA Mortgage Applications (WoW)";0.2%;;3.6%
2015/08/26;06:00;bull1;"MBA Purchase Index";198.7;;195.3
2015/08/26;06:00;bull1;"Mortgage Market Index";412.7;;411.7
2015/08/26;06:00;bull1;"Mortgage Refinance Index";1,629.3;;1,646.0
2015/08/26;09:00;bull2;"FOMC Member Dudley Speaks";;;
2015/08/26;09:30;bull3;"Crude Oil Inventories";-5.452M;1.022M;2.620M
2015/08/26;09:30;bull1;"EIA Weekly Distillates Stocks";1.436M;0.963M;0.594M
2015/08/26;09:30;bull1;"Gasoline Inventories";1.660M;-1.317M;-2.708M
2015/08/26;12:00;bull1;"5-Year Note Auction";1.463%;;1.625%
2015/08/27;07:00;bull2;"Jackson Hole Symposium";;;
2015/08/27;07:30;bull1;"Corporate Profits (QoQ) (Q2)";1.3%;;-7.9%
2015/08/27;07:30;bull3;"GDP (QoQ) (Q2)";3.7%;3.2%;2.3%
2015/08/27;07:30;bull2;"GDP Price Index (QoQ) (Q2)";2.1%;2.0%;2.0%
2015/08/27;07:30;bull2;"Initial Jobless Claims";271K;274K;277K
2015/08/27;07:30;bull1;"Jobless Claims 4-Week Avg.";272.50K;;271.50K
2015/08/27;07:30;bull1;"Real Consumer Spending (Q2)";3.1%;3.1%;2.9%
2015/08/27;08:45;bull1;"Bloomberg Consumer Confidence";42.0;;41.1
2015/08/27;09:30;bull1;"Natural Gas Storage";69B;59B;53B
2015/08/27;10:00;bull1;"KC Fed Composite Index (Aug)";-9;-4;-7
2015/08/27;10:00;bull1;"KC Fed Manufacturing Index (Aug)";-16;;-5
2015/08/27;12:00;bull1;"7-Year Note Auction";1.930%;;2.021%
2015/08/28;07:00;bull2;"Jackson Hole Symposium";;;
2015/08/28;07:30;bull2;"Core PCE Price Index (YoY) (Jul)";1.2%;1.3%;1.3%
2015/08/28;07:30;bull2;"Core PCE Price Index (MoM) (Jul)";0.1%;0.1%;0.1%
2015/08/28;07:30;bull2;"Goods Trade Balance (Jul)";-59.12B;;-62.26B
2015/08/28;07:30;bull1;"Personal Income (MoM) (Jul)";0.4%;0.4%;0.4%
